Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Loss                     Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Diversity_Loss           Disc_Loss                Disc_Grad_Penalty        Disc_Agent_Acc           Disc_Demo_Acc            Disc_Agent_Logit         Disc_Demo_Logit          Disc_Logit_Loss          Disc_Weight_Decay        Enc_Loss                 Disc_Reward_Mean         Disc_Reward_Std          Enc_Reward_Mean          Enc_Reward_Std           Adv_Mean                 Adv_Std                  Obs_Norm_Mean            Obs_Norm_Std             Exp_Prob                 
74000                    85.92961307015683        9699459072               0.0                      298.9280090332031        4097                     0.0                      298.60723876953125       86362                    -0.2851707935333252      0.6596187353134155       -0.029403626918792725    0.24952545762062073      1.0037611722946167       5.132431397214532e-05    0.8373152017593384       0.4404095709323883       0.025615854188799858     0.9959716796875          0.999218761920929        -1.0927698612213135      1.1016407012939453       0.38922056555747986      129.31005859375          -0.6234868168830872      0.5887947082519531       0.1136394813656807       0.6224320530891418       0.08947250992059708      0.0021523437462747097    0.8485047817230225       0.31891536712646484      0.3209730386734009       1.0                      
74200                    86.15448909064133        9725673472               0.0                      298.7744140625           4096                     0.0                      298.4158935546875        86414                    -0.062336068600416183    0.8853275179862976       -0.03039366938173771     0.2538040280342102       1.001278281211853        4.667457687901333e-05    0.8384119272232056       0.4404355585575104       0.02559737302362919      0.9962524771690369       0.999584972858429        -1.0908821821212769      1.1012805700302124       0.38594910502433777      128.5615997314453        -0.6238896250724792      0.5886608958244324       0.111801877617836        0.6221396923065186       0.09171538054943085      -0.024796012789011       0.9895545244216919       0.31891536712646484      0.3209730386734009       1.0                      
74400                    86.37835845808188        9751887872               0.0                      298.968017578125         4096                     0.0                      298.39495849609375       86430                    -0.4762592911720276      0.4809556007385254       -0.03255248814821243     0.26150208711624146      1.0045040845870972       4.039149280288257e-05    0.8403169512748718       0.44038087129592896      0.025636494159698486     0.9960571527481079       0.999646008014679        -1.0922024250030518      1.101078987121582        0.38760900497436523      128.83056640625          -0.625313401222229       0.5934330821037292       0.11536642163991928      0.6235435009002686       0.0891382172703743       0.04204556345939636      0.7431202530860901       0.31891536712646484      0.3209730386734009       1.0                      
74600                    86.60051261895232        9778102272               0.0                      299.0244140625           4096                     0.0                      298.5168762207031        86404                    -0.48083803057670593     0.4746750295162201       -0.031524550169706345    0.2849228084087372       1.0031012296676636       4.102668390260078e-05    0.838988721370697        0.4398185908794403       0.02565944567322731      0.995849609375           0.9994263052940369       -1.0957587957382202      1.104620099067688        0.3893207013607025       128.98988342285156       -0.6246163249015808      0.5904366970062256       0.11841865628957748      0.6230719089508057       0.09082268923521042      -0.000976144801825285    0.7341228127479553       0.31891536712646484      0.3209730386734009       1.0                      
74800                    86.82756459136804        9804316672               0.0                      298.9375                 4096                     0.0                      298.25506591796875       86460                    -0.10035169124603271     0.852983295917511        -0.029221076518297195    0.23221436142921448      1.0035854578018188       5.084878284833394e-05    0.8399820327758789       0.440298855304718        0.025600994005799294     0.99615478515625         0.99945068359375         -1.0922049283981323      1.1009691953659058       0.39001592993736267      129.18650817871094       -0.625121533870697       0.5858279466629028       0.11986716836690903      0.6236546039581299       0.08996480703353882      -0.018953511491417885    1.0073574781417847       0.31891536712646484      0.3209730386734009       1.0                      
75000                    87.05249888466464        9830531072               0.0                      299.080322265625         4097                     0.0                      298.3926696777344        86416                    -0.27150747179985046     0.6875562071800232       -0.027402227744460106    0.23289643228054047      1.003904104232788        4.0375573007622734e-05   0.8399890065193176       0.4402645528316498       0.02563021145761013      0.9961304068565369       0.9996094107627869       -1.093489408493042       1.1031930446624756       0.38940420746803284      129.28199768066406       -0.6265967488288879      0.5851489305496216       0.11765429377555847      0.6256060600280762       0.09031715244054794      -0.015877414494752884    0.9522349834442139       0.31891536712646484      0.3209730386734009       1.0                      
75200                    87.27711824635665        9856745472               0.0                      298.68359375             4096                     0.0                      298.2932434082031        86452                    -0.21522699296474457     0.7439414858818054       -0.02574179507791996     0.2522323727607727       1.0058445930480957       4.44701399828773e-05     0.8383693099021912       0.43995434045791626      0.025641633197665215     0.995800793170929        0.9995483756065369       -1.0953038930892944      1.1034072637557983       0.3882633447647095       129.12339782714844       -0.6266395449638367      0.5845893621444702       0.11683839559555054      0.6250401735305786       0.08833243697881699      -0.0001073833554983139   0.9161570072174072       0.31891536712646484      0.3209730386734009       1.0                      
75400                    87.49806049598588        9882959872               0.0                      299.055419921875         4096                     0.0                      298.3958740234375        86428                    -0.5032414793968201      0.4557107090950012       -0.030587373301386833    0.2789596617221832       1.0042879581451416       3.9751972508383915e-05   0.8402438163757324       0.44041943550109863      0.025642110034823418     0.9959716796875          0.999462902545929        -1.0927412509918213      1.1030622720718384       0.38943126797676086      129.39073181152344       -0.6260923743247986      0.5863046646118164       0.11223988980054855      0.624911904335022        0.08831717073917389      0.0025204243138432503    0.7397454380989075       0.31891536712646484      0.3209730386734009       1.0                      
75600                    87.719432964921          9909174272               0.0                      299.2275390625           4096                     0.0                      298.4540710449219        86401                    0.05758260563015938      1.0187231302261353       -0.02992035448551178     0.20855560898780823      1.0050686597824097       3.778794052777812e-05    0.8367881178855896       0.4402577579021454       0.025598371401429176     0.996325671672821        0.9993042349815369       -1.0936625003814697      1.1016839742660522       0.3909783661365509       129.43748474121094       -0.6265016794204712      0.5883686542510986       0.11547601222991943      0.6249449849128723       0.08897023648023605      -0.020385831594467163    1.1184417009353638       0.31891536712646484      0.3209730386734009       1.0                      
75800                    87.94232677525945        9935388672               0.0                      299.0615539550781        4096                     0.0                      298.5611572265625        86375                    -0.3357740342617035      0.613893449306488        -0.02643986977636814     0.26543885469436646      1.0041751861572266       4.8085435992106795e-05   0.836997926235199        0.4407028257846832       0.025602325797080994     0.9962402582168579       0.999316394329071        -1.091338872909546       1.0994970798492432       0.391846626996994        129.43374633789062       -0.6253483295440674      0.580141544342041        0.11108409613370895      0.6240757703781128       0.09058253467082977      -0.040967173874378204    0.8182796835899353       0.31891536712646484      0.3209730386734009       1.0                      
76000                    88.16280790335603        9961603072               0.0                      299.2505187988281        4096                     0.0                      298.681640625            86343                    -0.5089670419692993      0.4471244812011719       -0.028768587857484818    0.27501222491264343      1.0031756162643433       4.72415194963105e-05     0.8399949073791504       0.4411310851573944       0.025579947978258133     0.9963012933731079       0.999035656452179        -1.0888694524765015      1.097427248954773        0.3882797062397003       129.02403259277344       -0.626595675945282       0.5871105194091797       0.11046289652585983      0.6249910593032837       0.08871863037347794      -0.014702036045491695    0.7653234601020813       0.31891536712646484      0.3209730386734009       1.0                      
76200                    88.3868060243792         9987817472               0.0                      298.7900390625           4096                     0.0                      298.5735168457031        86370                    -0.5070556402206421      0.43734022974967957      -0.03278259560465813     0.2933548092842102       1.004956603050232        3.691318488563411e-05    0.8389005661010742       0.4415349066257477       0.02554601989686489      0.995861828327179        0.9993530511856079       -1.0869871377944946      1.095556616783142        0.3900611102581024       129.1107177734375        -0.6238575577735901      0.5960952639579773       0.1157567948102951       0.6225730180740356       0.09049274772405624      0.012953920289874077     0.6892229318618774       0.31891536712646484      0.3209730386734009       1.0                      
76400                    88.60807796471649        10014031872              0.0                      299.0986328125           4096                     0.0                      298.6615295410156        86342                    -0.3664846420288086      0.5965889692306519       -0.027597887441515923    0.2528625428676605       1.0048519372940063       5.1463477575453e-05      0.8359182476997375       0.44065165519714355      0.025603650137782097     0.995739758014679        0.9994263052940369       -1.092231035232544       1.0999441146850586       0.3931454122066498       129.9153289794922        -0.6277467608451843      0.5880820751190186       0.11199981719255447      0.6262578368186951       0.08744534850120544      0.007338308729231358     0.814139187335968        0.31891536712646484      0.3209730386734009       1.0                      
76600                    88.82891088598305        10040246272              0.0                      298.897705078125         4096                     0.0                      298.6373291015625        86369                    -0.4866800010204315      0.47246217727661133      -0.028903577476739883    0.2832748591899872       1.0037046670913696       4.0715654904488474e-05   0.837035596370697        0.44013452529907227      0.025609973818063736     0.996167004108429        0.9993530511856079       -1.0938220024108887      1.1041805744171143       0.3980948030948639       130.55380249023438       -0.6261822581291199      0.5934818983078003       0.11429107934236526      0.6240823268890381       0.09063427150249481      0.03563682734966278      0.7376461029052734       0.31891536712646484      0.3209730386734009       1.0                      
76800                    89.05255740662416        10066460672              0.0                      299.0546875              4096                     0.0                      298.40234375             86425                    -0.18470676243305206     0.7719060778617859       -0.028972366824746132    0.24926452338695526      1.0029178857803345       4.0953949792310596e-05   0.8387344479560852       0.4414752423763275       0.025578835979104042     0.9960083365440369       0.999194324016571        -1.0887871980667114      1.097758412361145        0.3942989408969879       130.23199462890625       -0.6270034313201904      0.5866180658340454       0.11427751928567886      0.6252925395965576       0.0881737619638443       -0.012956988997757435    0.9324198961257935       0.31891536712646484      0.3209730386734009       1.0                      
77000                    89.27495225310325        10092675072              0.0                      299.26025390625          4096                     0.0                      298.6366882324219        86366                    -0.3352780044078827      0.6160392165184021       -0.02573801949620247     0.2435348480939865       1.0030590295791626       3.7853857065783814e-05   0.8371278643608093       0.44141265749931335      0.02561589516699314      0.996508777141571        0.9994263052940369       -1.0882521867752075      1.097303032875061        0.3905433714389801       129.7324676513672        -0.6265284419059753      0.5858467817306519       0.11296502500772476      0.6247721314430237       0.09014218300580978      -0.011878963559865952    0.8498731851577759       0.31891536712646484      0.3209730386734009       1.0                      
77200                    89.49390175508128        10118889472              0.0                      299.45556640625          4096                     0.0                      298.6027526855469        86385                    -0.5386292338371277      0.4201050400733948       -0.031294114887714386    0.2749877870082855       1.0044342279434204       4.073319360031746e-05    0.8376111388206482       0.441113144159317        0.02560235932469368      0.9958862662315369       0.9993652701377869       -1.0901473760604858      1.0981985330581665       0.3911869525909424       129.26512145996094       -0.6266011595726013      0.5842108726501465       0.11267537623643875      0.6251036524772644       0.08896613121032715      -0.007422637194395065    0.6808819770812988       0.31891536712646484      0.3209730386734009       1.0                      
77400                    89.7170988047123         10145103872              0.0                      298.841796875            4096                     0.0                      298.4527587890625        86406                    -0.0783516988158226      0.8754799962043762       -0.029170041903853416    0.24816742539405823      1.0037754774093628       4.396372241899371e-05    0.8347614407539368       0.44141754508018494      0.02561241388320923      0.995556652545929        0.999438464641571        -1.0888464450836182      1.0986324548721313       0.3913068175315857       129.44708251953125       -0.6263498663902283      0.5950180292129517       0.11747399717569351      0.624721884727478        0.09109632670879364      -0.002314348239451647    1.0047818422317505       0.31891536712646484      0.3209730386734009       1.0                      
77600                    89.94481055259705        10171318272              0.0                      299.152587890625         4096                     0.0                      298.2578430175781        86456                    -0.47275733947753906     0.47906407713890076      -0.029342664405703545    0.27671509981155396      1.003949522972107        5.2582112402888015e-05   0.8377999663352966       0.4417758882045746       0.025588486343622208     0.996289074420929        0.9991211295127869       -1.0872693061828613      1.0947660207748413       0.39208826422691345      129.58375549316406       -0.6262717247009277      0.5863803625106812       0.11783594638109207      0.6253749132156372       0.08996472507715225      -0.01598217338323593     0.7520525455474854       0.31891536712646484      0.3209730386734009       1.0                      
77800                    90.17193175713221        10197532672              0.0                      299.08349609375          4096                     0.0                      298.31781005859375       86449                    -0.08598273992538452     0.8646575212478638       -0.027224181219935417    0.23474274575710297      1.0045982599258423       5.322867218637839e-05    0.8365694284439087       0.44122591614723206      0.025642240419983864     0.996716320514679        0.9993652701377869       -1.089174747467041       1.097918152809143        0.3919844329357147       129.76748657226562       -0.6259092092514038      0.5924326181411743       0.1140313595533371       0.6244714856147766       0.08881276845932007      0.0014731823466718197    0.9746567010879517       0.31891536712646484      0.3209730386734009       1.0                      
78000                    90.39788485593266        10223747072              0.0                      298.815673828125         4096                     0.0                      298.22882080078125       86469                    0.10725634545087814      1.0560755729675293       -0.02220234088599682     0.2316329926252365       1.0059819221496582       4.000459375674836e-05    0.8362930417060852       0.44141194224357605      0.02563415840268135      0.995715320110321        0.999438464641571        -1.0897024869918823      1.097490668296814        0.39158472418785095      130.2643280029297        -0.6267353296279907      0.5856747031211853       0.12000177800655365      0.6253116130828857       0.08897001296281815      0.005260577891021967     1.0959851741790771       0.31891536712646484      0.3209730386734009       1.0                      
78200                    90.62877619802951        10249961472              0.0                      298.894775390625         4096                     0.0                      298.21087646484375       86465                    -0.2020428627729416      0.7630998492240906       -0.023196745663881302    0.24527893960475922      1.0035747289657593       4.115434785489924e-05    0.8341498374938965       0.4400601387023926       0.025599641725420952     0.995739758014679        0.99951171875            -1.0948023796081543      1.1035510301589966       0.39343690872192383      130.63499450683594       -0.6284494400024414      0.589881181716919        0.11522086709737778      0.6268552541732788       0.08956524729728699      0.015188035555183887     0.9121317863464355       0.31891536712646484      0.3209730386734009       1.0                      
78400                    90.85308134482966        10276175872              0.0                      299.096923828125         4096                     0.0                      298.39349365234375       86423                    -0.4056112766265869      0.550190269947052        -0.02452334575355053     0.26774904131889343      1.0020347833633423       4.922851439914666e-05    0.8344060182571411       0.44085273146629333      0.025648701936006546     0.995837390422821        0.9994263052940369       -1.0926493406295776      1.1003307104110718       0.39386001229286194      130.7783966064453        -0.6271083354949951      0.5864990949630737       0.11487523466348648      0.625383734703064        0.08896928280591965      0.0033690957352519035    0.8315439820289612       0.31891536712646484      0.3209730386734009       1.0                      
78600                    91.07773699998856        10302390272              0.0                      299.1316223144531        4096                     0.0                      298.4166259765625        86416                    -0.2638770341873169      0.6888278722763062       -0.024951597675681114    0.2485397309064865       1.0037531852722168       4.8157049604924396e-05   0.8349975943565369       0.43985381722450256      0.025598859414458275     0.996386706829071        0.999584972858429        -1.0966938734054565      1.1044753789901733       0.3949434459209442       131.06350708007812       -0.6254043579101562      0.5914918184280396       0.11329231411218643      0.6241536140441895       0.09017940610647202      0.020212970674037933     0.8970338106155396       0.31891536712646484      0.3209730386734009       1.0                      
78800                    91.30040370523929        10328604672              0.0                      298.527099609375         4096                     0.0                      298.56500244140625       86376                    -0.20723102986812592     0.7387725710868835       -0.027791867032647133    0.2449951171875          1.0045055150985718       3.4032153052976355e-05   0.837361752986908        0.44064435362815857      0.02563410997390747      0.9960571527481079       0.99945068359375         -1.0936354398727417      1.1011712551116943       0.3970767557621002       131.46633911132812       -0.6242866516113281      0.5886633396148682       0.11274448037147522      0.6231061816215515       0.08924806863069534      -0.003929415252059698    0.898218035697937        0.31891536712646484      0.3209730386734009       1.0                      
79000                    91.52576033784284        10354819072              0.0                      298.830322265625         4096                     0.0                      298.3515930175781        86436                    -0.17647486925125122     0.7917567491531372       -0.024849331006407738    0.2505508363246918       1.0051449537277222       4.0764552977634594e-05   0.8346437811851501       0.4392302930355072       0.025572195649147034     0.9959961175918579       0.999523937702179        -1.0993317365646362      1.1087088584899902       0.3968014717102051       131.47389221191406       -0.627906858921051       0.582425594329834        0.116224505007267        0.6265174150466919       0.08910609036684036      -0.018427997827529907    1.0344867706298828       0.31891536712646484      0.3209730386734009       1.0                      
79200                    91.75398712747626        10381033472              0.0                      298.653564453125         4096                     0.0                      298.1471862792969        86480                    -0.19738158583641052     0.7606940269470215       -0.025166666135191917    0.24238739907741547      1.0058379173278809       3.7667959986720234e-05   0.8332620859146118       0.4406966269016266       0.025581184774637222     0.9959961175918579       0.99945068359375         -1.0920231342315674      1.1020667552947998       0.39620205760002136      131.27310180664062       -0.6272784471511841      0.5936198234558105       0.11942166835069656      0.6260614395141602       0.08889926970005035      0.03212609887123108      0.9615638256072998       0.31891536712646484      0.3209730386734009       1.0                      
79400                    91.98499030921194        10407247872              0.0                      298.7998046875           4096                     0.0                      298.31768798828125       86451                    -0.37113937735557556     0.5974838733673096       -0.028471985831856728    0.2610229551792145       1.0064358711242676       4.7480527427978814e-05   0.8306218385696411       0.4405439794063568       0.025554561987519264     0.9956299066543579       0.9996094107627869       -1.0934313535690308      1.1017173528671265       0.3949592709541321       130.94908142089844       -0.6285743117332458      0.5869561433792114       0.1231793686747551       0.6270676851272583       0.08855920284986496      0.006192405708134174     0.8203034996986389       0.31891536712646484      0.3209730386734009       1.0                      
79600                    92.21192008945677        10433462272              0.0                      298.990966796875         4096                     0.0                      298.29010009765625       86453                    -0.5355643630027771      0.4270441234111786       -0.03308252617716789     0.2801528871059418       1.0041025876998901       5.5956166761461645e-05   0.8310966491699219       0.44045186042785645      0.02558167092502117      0.995959460735321        0.999462902545929        -1.093577265739441       1.1021350622177124       0.39701810479164124      130.94972229003906       -0.6263570785522461      0.5899683237075806       0.11449968069791794      0.6248778104782104       0.08890818804502487      0.027268540114164352     0.7062971591949463       0.31891536712646484      0.3209730386734009       1.0                      
79800                    92.43729440881147        10459676672              0.0                      299.0986328125           4096                     0.0                      298.2808837890625        86450                    -0.35023733973503113     0.6193234324455261       -0.029044030234217644    0.26979371905326843      1.0054305791854858       4.006138988188468e-05    0.8312269449234009       0.4399983584880829       0.025595638900995255     0.996203601360321        0.99957275390625         -1.0944561958312988      1.1051111221313477       0.39761289954185486      131.44407653808594       -0.628101646900177       0.5843768119812012       0.11372717469930649      0.6264288425445557       0.08805205672979355      -0.001027353573590517    0.8115826845169067       0.31891536712646484      0.3209730386734009       1.0                      
80000                    92.6622631087568         10485891072              0.0                      298.99853515625          4096                     0.0                      298.2984313964844        86454                    -0.1500827968120575      0.8091363310813904       -0.027930641546845436    0.24241486191749573      1.0038344860076904       4.80257767776493e-05     0.8334930539131165       0.44081035256385803      0.025593584403395653     0.99603271484375         0.99945068359375         -1.0919362306594849      1.101280689239502        0.3962951898574829       131.2334442138672        -0.6270681023597717      0.5911591053009033       0.11888483911752701      0.6256754398345947       0.08922534435987473      0.008750244975090027     0.9519936442375183       0.31891536712646484      0.3209730386734009       1.0                      
80200                    92.88792028837734        10512105472              0.0                      299.355712890625         4096                     0.0                      298.36273193359375       86428                    -0.45919886231422424     0.5030127763748169       -0.02694893255829811     0.28070375323295593      1.0046457052230835       4.378188168630004e-05    0.8317907452583313       0.4408034384250641       0.025567105039954185     0.995800793170929        0.999523937702179        -1.0914911031723022      1.1008211374282837       0.3919123113155365       130.4346160888672        -0.6278560757637024      0.5873572826385498       0.11647278070449829      0.6269251108169556       0.08865741640329361      0.00028686283621937037   0.7491680979728699       0.31891536712646484      0.3209730386734009       1.0                      
80400                    93.11011515378952        10538319872              0.0                      298.834228515625         4096                     0.0                      298.4419860839844        86419                    -0.25339627265930176     0.7034033536911011       -0.03161175549030304     0.244232177734375        1.0048046112060547       4.9298047088086605e-05   0.8326826095581055       0.4404481053352356       0.02558593451976776      0.995715320110321        0.9994751214981079       -1.0928466320037842      1.102951169013977        0.3936419188976288       130.43482971191406       -0.6254856586456299      0.5890985727310181       0.11330792307853699      0.6243863105773926       0.08945655822753906      -0.004323595203459263    0.8806957006454468       0.31891536712646484      0.3209730386734009       1.0                      
80600                    93.33073117978043        10564534272              0.0                      299.04052734375          4096                     0.0                      298.6005859375           86372                    -0.20952658355236053     0.7517290115356445       -0.027630016207695007    0.25531312823295593      1.003976821899414        4.883628571406007e-05    0.8319617509841919       0.4406781792640686       0.02562221884727478      0.996325671672821        0.9996582269668579       -1.0930569171905518      1.1033754348754883       0.396970272064209        130.9297332763672        -0.6274032592773438      0.593492865562439        0.11401255428791046      0.6258530616760254       0.08937150985002518      0.00655330577865243      0.8963821530342102       0.31891536712646484      0.3209730386734009       1.0                      
80800                    93.55576130337185        10590748672              0.0                      298.958740234375         4096                     0.0                      298.52178955078125       86374                    -0.5144179463386536      0.45453619956970215      -0.03159540519118309     0.28786012530326843      1.0049998760223389       4.539887231658213e-05    0.8320479393005371       0.4411637783050537       0.025598211213946342     0.9959716796875          0.99957275390625         -1.089904546737671       1.0994884967803955       0.3959401845932007       131.09034729003906       -0.6286355257034302      0.592163622379303        0.11472029238939285      0.627177894115448        0.08905854821205139      0.022835008800029755     0.716097891330719        0.31891536712646484      0.3209730386734009       1.0                      
81000                    93.77931197490958        10616963072              0.0                      298.724365234375         4096                     0.0                      298.6412353515625        86350                    -0.30190137028694153     0.6412895321846008       -0.02774873748421669     0.2593277096748352       1.004477620124817        4.1284674807684496e-05   0.8313634991645813       0.44205862283706665      0.02560398355126381      0.9958252310752869       0.9991821646690369       -1.0862172842025757      1.0959078073501587       0.39251628518104553      130.7407684326172        -0.6251471638679504      0.589329719543457        0.11324840039014816      0.6246777176856995       0.09002191573381424      -0.011360502801835537    0.8354318737983704       0.31891536712646484      0.3209730386734009       1.0                      
81200                    94.00356378303634        10643177472              0.0                      299.21826171875          4096                     0.0                      298.54412841796875       86380                    -0.2853097915649414      0.6685993075370789       -0.030034294351935387    0.2511657774448395       1.004299283027649        4.3515959987416863e-05   0.8303509950637817       0.4419586658477783       0.025574907660484314     0.99603271484375         0.9993530511856079       -1.086455225944519       1.0957986116409302       0.39116138219833374      130.4702606201172        -0.6267338395118713      0.5916801691055298       0.11274555325508118      0.6253805160522461       0.08907914906740189      0.005854117684066296     0.873050332069397        0.31891536712646484      0.3209730386734009       1.0                      
81400                    94.23060706728035        10669391872              0.0                      298.3984375              4096                     0.0                      298.22601318359375       86460                    -0.5367738604545593      0.42724713683128357      -0.033682044595479965    0.2827606201171875       1.0050867795944214       3.952398765250109e-05    0.83025723695755         0.44110795855522156      0.025601772591471672     0.995861828327179        0.9994873404502869       -1.0906493663787842      1.0990917682647705       0.39354294538497925      130.6449432373047        -0.6271758079528809      0.5913066267967224       0.11534196138381958      0.625592827796936        0.08806433528661728      0.015671681612730026     0.7020868062973022       0.31891536712646484      0.3209730386734009       1.0                      
81600                    94.45384916550583        10695606272              0.0                      299.048828125            4096                     0.0                      298.622802734375         86362                    -0.1255302131175995      0.8299863934516907       -0.029735002666711807    0.22863006591796875      1.0047005414962769       5.355487155611627e-05    0.8308671116828918       0.4417214095592499       0.025586489588022232     0.9961304068565369       0.9994873404502869       -1.088086485862732       1.0959973335266113       0.3942940831184387       130.86451721191406       -0.6268777251243591      0.5888257622718811       0.11515377461910248      0.6251757144927979       0.08970396220684052      -0.03379952162504196     1.0058399438858032       0.31891536712646484      0.3209730386734009       1.0                      
81800                    94.67700106932057        10721820672              0.0                      298.95458984375          4096                     0.0                      298.5089416503906        86393                    -0.5020306706428528      0.4658041000366211       -0.02642560936510563     0.28277283906936646      1.003916621208191        4.753006942337379e-05    0.8298520445823669       0.44158244132995605      0.02557692863047123      0.995983898639679        0.9993652701377869       -1.088690161705017       1.097151279449463        0.39521729946136475      131.04733276367188       -0.6298642158508301      0.5949946045875549       0.11289387196302414      0.6283520460128784       0.08866646140813828      0.0414612703025341       0.7455275058746338       0.31891536712646484      0.3209730386734009       1.0                      
82000                    94.90046017964681        10748035072              0.0                      298.470703125            4096                     0.0                      298.5206604003906        86387                    -0.30286404490470886     0.6515408158302307       -0.027944175526499748    0.2690978944301605       1.002003788948059        4.9691279855323955e-05   0.8308006525039673       0.4414187967777252       0.02559426985681057      0.995898425579071        0.9993530511856079       -1.089394450187683       1.0986698865890503       0.3953869342803955       131.3616180419922        -0.6267110109329224      0.5957934260368347       0.11421775072813034      0.6248437166213989       0.08968956023454666      0.04542969912290573      0.8689004182815552       0.31891536712646484      0.3209730386734009       1.0                      
82200                    95.12582007302179        10774249472              0.0                      299.1553039550781        4096                     0.0                      298.3677062988281        86425                    -0.42148447036743164     0.5436482429504395       -0.03140593692660332     0.25415346026420593      1.0051885843276978       4.644885120796971e-05    0.8286329507827759       0.4409267008304596       0.02559366263449192      0.9962158203125          0.9994873404502869       -1.091698169708252       1.10057532787323         0.3961397111415863       131.04676818847656       -0.6276720762252808      0.5846904516220093       0.11614388227462769      0.6260749101638794       0.08756314963102341      -0.022329486906528473    0.862828254699707        0.31891536712646484      0.3209730386734009       1.0                      
82400                    95.34840341859393        10800463872              0.0                      299.110595703125         4096                     0.0                      298.3135986328125        86452                    -0.0803505927324295      0.8773190379142761       -0.028303101658821106    0.23221436142921448      1.0051064491271973       4.567614450934343e-05    0.8329526782035828       0.441681444644928        0.025575051084160805     0.99603271484375         0.9993530511856079       -1.0878928899765015      1.0970165729522705       0.3930352032184601       130.64813232421875       -0.6275547742843628      0.5887507200241089       0.11517144739627838      0.6258946061134338       0.08885166794061661      -0.013875877484679222    1.0537989139556885       0.31891536712646484      0.3209730386734009       1.0                      
82600                    95.57455550829569        10826678272              0.0                      299.378662109375         4096                     0.0                      298.41400146484375       86396                    -0.24175415933132172     0.7068940997123718       -0.026412680745124817    0.25988465547561646      1.0041866302490234       4.6623033995274454e-05   0.8324728012084961       0.4415156841278076       0.02559291385114193      0.996081531047821        0.9996337890625          -1.0883620977401733      1.0976899862289429       0.39116623997688293      130.18870544433594       -0.6259627938270569      0.5936582088470459       0.11495280265808105      0.6244242787361145       0.0894894227385521       0.03177262097597122      0.8706393241882324       0.31891536712646484      0.3209730386734009       1.0                      
82800                    95.79884589188629        10852892672              0.0                      299.1242980957031        4096                     0.0                      298.5690002441406        86362                    -0.044656019657850266    0.902869701385498        -0.0268414206802845      0.2345535308122635       1.0049782991409302       6.484752520918846e-05    0.8321169018745422       0.4413583278656006       0.02557075023651123      0.996020495891571        0.9994263052940369       -1.0888546705245972      1.0972802639007568       0.39300769567489624      130.59437561035156       -0.6254951357841492      0.5871431827545166       0.11140436679124832      0.624011218547821        0.09085982292890549      -0.02456648275256157     0.9811080098152161       0.31891536712646484      0.3209730386734009       1.0                      
83000                    96.02011360605557        10879107072              0.0                      299.051513671875         4096                     0.0                      298.6391296386719        86352                    -0.4761442244052887      0.47470909357070923      -0.034004129469394684    0.2829956114292145       1.0019673109054565       4.489320781431161e-05    0.8328401446342468       0.44190511107444763      0.02561863325536251      0.995983898639679        0.999340832233429        -1.087738037109375       1.0962098836898804       0.39482641220092773      130.83580017089844       -0.6252748966217041      0.5880188941955566       0.11367964744567871      0.6236356496810913       0.09161839634180069      -0.020622361451387405    0.7213253378868103       0.31891536712646484      0.3209730386734009       1.0                      
83200                    96.23982236762842        10905321472              0.0                      299.2341613769531        4096                     0.0                      298.7650146484375        86323                    -0.39515420794487        0.5604392886161804       -0.031362008303403854    0.261282354593277        1.005597472190857        5.007094659958966e-05    0.8339805603027344       0.4409571588039398       0.025585804134607315     0.996044933795929        0.999279797077179        -1.0906847715377808      1.0989371538162231       0.3953886926174164       130.92601013183594       -0.6258034110069275      0.5907148718833923       0.11198607832193375      0.6240772604942322       0.09117023646831512      -0.005019007250666618    0.7988451719284058       0.31891536712646484      0.3209730386734009       1.0                      
83400                    96.45948472466733        10931535872              0.0                      299.3720703125           4096                     0.0                      298.708251953125         86346                    -0.1354207992553711      0.822016179561615        -0.027351533994078636    0.2321121245622635       1.002975344657898        6.79818112985231e-05     0.8311314582824707       0.4411155879497528       0.025603268295526505     0.99615478515625         0.99932861328125         -1.0902953147888184      1.0997607707977295       0.39606472849845886      131.1024169921875        -0.6271326541900635      0.5879453420639038       0.11172080039978027      0.6254535913467407       0.08912001550197601      -0.019781038165092468    0.971061646938324        0.31891536712646484      0.3209730386734009       1.0                      
83600                    96.68154090874725        10957750272              0.0                      299.278076171875         4096                     0.0                      298.6498718261719        86346                    -0.14749528467655182     0.8130278587341309       -0.0280532818287611      0.24343109130859375      1.0035728216171265       4.570703822537325e-05    0.830938458442688        0.44181451201438904      0.025584055110812187     0.9964966177940369       0.999401867389679        -1.0867888927459717      1.095760703086853        0.3956701159477234       130.8843231201172        -0.6283084154129028      0.5884960889816284       0.11215391755104065      0.6271072030067444       0.08899468928575516      -0.032472461462020874    0.9984292984008789       0.31891536712646484      0.3209730386734009       1.0                      
